x,y,label
0.5030027722852561,0.8986544833262218,A
0.8307673295293926,0.876760131418703,A
0.645038008443328,0.053869098149989525,A
0.4817873491565494,0.4321645726542447,A
0.0013680714149703066,0.9343142653626271,A
0.27460275623854813,0.21490760484442484,A
0.18674838291185092,0.013890353447674308,A
0.6655697717675078,0.3491282368353741,A
0.850790551044004,0.7087961300587261,A
0.7228369930435865,0.17438203088718895,A
0.6736241641800249,0.12679720024598484,A
0.44951273170273087,0.16124563119168567,A
0.22781118952484714,0.6873178593400306,A
0.13877165867899355,0.8490755277742099,A
0.5300661905058799,0.4281671421989631,A
0.8585199735970283,0.9133592552465918,A
0.23513570120925387,0.9050456892986385,A
0.5936705115959833,0.13820572453323543,A
0.7813241668235886,0.16953649959946349,A
0.7923543347244396,0.31468214003164974,A
0.4955771236693036,0.6401080699431262,A
0.3287847332393665,0.6489899108619213,A
0.35789544967660336,0.22986428273554738,A
0.592863567536827,0.7062523948644815,A
0.07549602731870819,0.8112897924381675,A
0.8643441078203413,0.37905028861120893,A
0.7343770546774998,0.5538351543792306,A
0.017544654443485297,0.5348973450636698,A
0.12111610542392459,0.02001198441644858,A
0.7687434838376681,0.6481997884751183,A
0.3895855102546931,0.06082611750978395,A
0.21629697043597973,0.3688959601525087,A
0.4584828969757875,0.19034419051086882,A
0.5425600748192765,0.02792820310842148,A
0.819289320742357,0.4259516613336717,A
0.0204728627539007,0.7007850929411171,A
0.05563125560729798,0.1482489783463623,A
0.5414957172148089,0.257066906448693,A
0.19845932777732156,0.7967750054854345,A
0.1723385091268136,0.5353424597307295,A
0.6331667140976351,0.7434632280828256,A
0.16203788330613567,0.8293431673838757,A
0.9108145484345913,0.2749239897303978,A
0.5903925385006038,0.9733177998115942,A
0.06812129388310406,0.8696765795195499,A
0.6826133334333385,0.3766855542374793,A
0.5710430316066288,0.39738588694302635,A
0.924749040214688,0.7192760002598426,A
0.13271954388738583,0.38354392415597327,A
0.6520884112728653,0.861361649774282,A
0.31995477151267004,0.8907180833187118,A
0.2452928709352783,0.6588274230269955,A
0.8253019586933592,0.10562714216551594,A
0.16099663759123384,0.42730444453579497,A
0.12549470111196215,0.7008491913154185,A
0.38443517254670945,0.5335516016982332,A
0.8239730034754498,0.04468472269164436,A
0.9302523022840037,0.6822188790445792,A
0.4725776307262217,0.009285467147840842,A
0.7919089249824741,0.3826365393412472,A
0.6979901118991473,0.16879679189450414,A
0.30648512091637226,0.7661094235236532,A
0.4703902843223553,0.8709750682018471,A
0.8546174225824451,0.15630083699059816,A
0.771844885496847,0.9285455977316609,A
0.5335667698556666,0.7144166157595685,A
0.8361354998584045,0.24981010280969673,A
0.9370205562296838,0.6355995339426496,A
0.6266710828181132,0.7978264368553841,A
0.800808943484134,0.5577431747446474,A
0.23795409049294214,0.5346909441576269,A
0.7935605375764806,0.8536801732708978,A
0.7118350612769643,0.343818590418944,A
0.3968807369881059,0.9489364101371004,A
0.1921915227398997,0.44552799653238606,A
0.4740476262266796,0.5663643560260622,A
0.5033396432190738,0.15442920151642237,A
0.9640880239070992,0.011750037985979844,A
0.1503107496325774,0.7594378042333793,A
0.3224982799605761,0.5952392464900902,A
0.8134501926406582,0.7345350184411301,A
0.32625739442506096,0.6586610126951506,A
0.34870926105996125,0.13736751652721635,A
0.5669618300292539,0.7855570582032173,A
0.882206994948983,0.6155437721699469,A
0.2816659611220913,0.11568559734253114,A
0.2945505312019061,0.684569011408518,A
0.27700131077257173,0.8288784499398318,A
0.012826863076762063,0.34709745525883695,A
0.5782448717806827,0.6607079786207715,A
0.10988348072684095,0.1375554444335948,A
0.5878551952486425,0.09185859289829512,A
0.5639418477032679,0.11929419391201923,A
0.8470113351651328,0.43871235158317157,A
0.8624970321903892,0.8010215084752542,A
0.1913260412016362,0.011653235267479523,A
0.8730799832440331,0.35718367527389483,A
0.025636777036518343,0.6607210333102901,A
0.8225146464029106,0.13496627544943207,A
0.07459028465325712,0.29249580888814575,A
0.25464622962391503,0.47210590591611956,A
0.19390837930614468,0.9464956748644535,A
0.7698450162676385,0.28634920709578493,A
0.6300923933769751,0.7746195728586139,A
0.5538123294130637,0.406149898473408,A
0.3346990787858113,0.06606286982257159,A
0.5862337407823902,0.9382574511851758,A
0.3847523588103743,0.6613613405647656,A
0.538599431935233,0.46359627098378564,A
0.01593983339856231,0.6057395095385495,A
0.5679008440691715,0.7851594088743468,A
0.7662193052982497,0.7366214076059834,A
0.09601158784487507,0.8443085917200952,A
0.9895388712120221,0.7473495372078371,A
0.5411514619171593,0.06957890963321967,A
0.09049800263006658,0.018756710621474326,A
0.0726945037999196,0.04541388390891976,A
0.9472023621259809,0.3708943669854322,A
0.8187556771629906,0.12874025380267784,A
0.10666915479840322,0.4144093263680453,A
0.887392240752751,0.9938780997270453,A
0.8556642034133247,0.923682081961257,A
0.4288173262158057,0.4854257620799344,A
0.24218796197857984,0.1638250483436715,A
0.003980548579627485,0.5476977986291525,A
0.7902333747386215,0.34495370486668053,A
0.11067601799818672,0.5790416236991524,A
0.7562786469004703,0.5661390730420236,A
0.8444019573643424,0.8791712885214595,A
0.9355004697612497,0.573778591663104,A
0.7169833396320126,0.15809038091705685,A
0.035435973986074454,0.9772811296065917,A
0.7317310837797346,0.41275250837518984,A
0.8398441435366487,0.6610673764502933,A
0.46998002990184573,0.34783862390598974,A
0.5455509951085359,0.6882062735995967,A
0.2587460740029981,0.8790186992603448,A
0.6082187226987534,0.35424398295063475,A
0.9984988321267035,0.62807576089246,A
0.5116531152643929,0.07206505075492775,A
0.9358158238611733,0.5188164072836086,A
0.7901440852919129,0.07682172531234133,A
0.029053844370390047,0.1498465604828817,A
0.7624513624153962,0.1400133508335667,A
0.08117133026607348,0.4223979102298032,A
0.8245209521520772,0.2862610710693855,A
0.6776481951491615,0.8683359791650609,A
0.33203803997924997,0.45580585702586185,A
0.6899321022987424,0.030973190620131485,A
0.016993705569847806,0.4296323974216141,A
0.664627609989917,0.7015760325674314,A
0.6273610208376581,0.4022105429739795,A
0.7751500803455349,0.6284428405648413,A
0.7137962835669758,0.5454062874546357,A
0.9565801346683321,0.8840300665101094,A
0.694528208066381,0.8121386220985805,A
0.9868830566170598,0.9846050875322152,A
0.9302677438007241,0.87841469850771,A
0.7172814446623772,0.7730715572066182,A
0.4352736149565902,0.4176018783799469,A
0.03377584268796818,0.8248752885830714,A
0.4452165669328574,0.938058916166072,A
0.17390616967635297,0.20804852350364733,A
0.05861838037435063,0.07230986333464096,A
0.5222254373025403,0.4261945870680208,A
0.07888361311876158,0.20167607840546475,A
0.5414649558391953,0.3495018304918017,A
0.9046811273433799,0.2176639991859708,A
0.05336432181816264,0.624994129651391,A
0.1906204413160918,0.8335856740623793,A
0.8923829023211493,0.6446404317017326,A
0.45069868603331364,0.5888389921355759,A
0.45921627910627316,0.593819898597017,A
0.9979339330845066,0.7110306467567281,A
0.337455588134991,0.5960988263339573,A
0.5046590257070713,0.42987417510947545,A
0.7388740330570569,0.45024349640102523,A
0.9381763696782094,0.6754317414357109,A
0.44642341963359966,0.4674598978133314,A
0.2901328924058756,0.8162739474731283,A
0.7984607205424883,0.19750987448026192,A
0.6078072070282793,0.9065341587454866,A
0.07563477346502545,0.2925199268424472,A
0.0278956383724952,0.6407232879753958,A
0.05703688560507503,0.016316446575221022,A
0.02003210797204036,0.889743127744765,A
0.6955824164254791,0.3867385048342118,A
0.6882108477989212,0.15449275824170894,A
0.8937735127478905,0.43974926330715747,A
0.3858867927310087,0.021379882190912136,A
0.28443416445064695,0.14320733155421606,A
0.48535012848985093,0.3245070034916375,A
0.41218107927249203,0.20234842626678384,A
0.9709899121897063,0.41884283689057744,A
0.5671129248590056,0.6754085531427003,A
0.5902600954682758,0.3098081868350675,A
0.3848431497661291,0.49199880052741973,A
0.614304579550421,0.08869683634232473,A
0.3042412559199359,0.0738041496799704,A
0.3407101962211406,0.8726961566145551,A
0.4730529224922335,0.19887140591017183,A
0.6034364680688855,0.6376658495534423,A
0.24523272584328615,0.018362556226396043,A
0.7182128449215823,0.2565759080871721,A
0.12392533017931762,0.6997694344672736,A
0.023705281327511263,0.39222442708021876,A
0.6183525097611728,0.5439679080564906,A
0.6827826116184429,0.8555115441362209,A
0.2919770551969537,0.9103713029953018,A
0.4603006398785531,0.9863289332174856,A
0.5645207503612781,0.6560152713524101,A
0.7501258945953085,0.7916605106424279,A
0.7634179862303342,0.3066072605778376,A
0.05205118413891907,0.9510171043279373,A
0.26762989514333935,0.032760851897334686,A
0.13244941160866186,0.21669333790790613,A
0.08622430854141627,0.49736650769725343,A
0.07840510041551807,0.09479643127320936,A
0.5072864466772199,0.4607001089203595,A
0.2620499759575321,0.5342612545442479,A
0.9330472627628013,0.3200443753654827,A
0.5602813442284164,0.4551461433380619,A
0.5844576505325835,0.3701670867601825,A
0.13566589628007886,0.6754066370712458,A
0.06919107126410073,0.49971686092813816,A
0.37942895357044004,0.7776839758107951,A
0.8196167733462904,0.42152178068242085,A
0.29126376498749884,0.22407209318426613,A
0.33514207561408693,0.030996711335418037,A
