x,y,label
-0.2567557692309128,-0.16056921299302315,A
-2.6675469675145314,-0.30057848554234967,A
-2.1700789723701046,-0.09267879128276064,A
-1.2063817261431944,0.1410798322049957,A
-3.326828236480959,0.22481730174775078,A
-1.9308651973698705,-0.10843274519391287,A
-1.5184293617047653,-0.24346266336288352,A
-3.173002936894881,0.011685317886943365,A
-2.181875237079232,-0.0028305957979553992,A
-0.6982171039893506,0.18320636330784057,A
-2.563645162824484,-0.2144360288980643,A
-0.9946393581934907,-0.08938546359341955,A
-0.1168555074988622,-0.3082609147596851,A
0.22853127469404377,-0.11691564304533732,A
-0.1322415791372593,-0.5134739568499499,A
-0.12087955943256534,-0.3029447615230174,A
0.49477954198347973,0.28744668610605373,A
-1.5338308935316753,-0.45945289450209276,A
-2.66433554100037,0.2723243662799582,A
-0.39095152891533047,0.1832356452756896,A
-2.26686300013467,-0.06878477395048979,A
-1.114423551570546,-0.38306993505630077,A
-1.9127749625387753,0.032787796264337414,A
-3.196346300542344,0.31735911325095495,A
-3.5876471619551342,-0.006835147571925413,A
-3.6256181951237303,-0.5800407536558574,A
-4.573025306802132,0.1028665098695554,A
-2.1081201364931985,0.24610380183743835,A
-3.3758910677170726,-0.054808113033120755,A
-1.291293691824798,-0.11444892041638205,A
-3.7074366542440327,0.1755002804315282,A
-0.9028468917269723,0.17782364810392326,A
-1.3550715658530597,0.13337289991284343,A
0.6265370999451347,0.16383121687650007,A
-1.332559677627704,-0.20895706558042706,A
-1.3280560399801224,-0.0027004755800903273,A
-3.4422370497651404,-0.23876156058653344,A
-1.0721223282567887,-0.08269791621934554,A
-1.0576593960537577,-0.06923709530073849,A
-0.07324159217998538,-0.5443591850838166,A
-0.32016406559890265,-0.20087578197900519,A
-2.6442838332071688,0.17485340062140445,A
0.03299624217637298,-0.09606730545082673,A
-3.9510941734310983,0.36107982197320015,A
-2.396572324995262,-0.008422994780358291,A
-1.89759497481074,-0.17860001372648793,A
-2.611154293438336,0.49466741353503685,A
-2.797601262446368,0.0684988986390562,A
